SampleID	Zymo	Platform	Extraction	SuperNatant	Length	Limit	Overlaps	ContigID	Taxon	ContigSize
Zymo-GridION-EVEN-BB-SN-L4000-e18	Zymo	GridION	EVEN	BB	SN	L4000	e18	ctg77	Saccharomyces cerevisiae	8295
Zymo-GridION-EVEN-BB-SN-L4000-e18	Zymo	GridION	EVEN	BB	SN	L4000	e18	ctg78	Enterococcus faecalis	7272
Zymo-GridION-EVEN-BB-SN-L4000-e18	Zymo	GridION	EVEN	BB	SN	L4000	e18	ctg79	Salmonella enterica	6134
Zymo-GridION-EVEN-BB-SN-L4000-e18	Zymo	GridION	EVEN	BB	SN	L4000	e18	ctg80	Cryptococcus neoformans	13719
Zymo-GridION-EVEN-BB-SN-L4000-e18	Zymo	GridION	EVEN	BB	SN	L4000	e18	ctg81	Escherichia coli	7865
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg1	Pseudomonas aeruginosa	6770105
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg2	Salmonella enterica	1287222
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg3	Escherichia coli	340773
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg4	Salmonella enterica	202863
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg5	Salmonella enterica	238204
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg6	Salmonella enterica	319125
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg7	Escherichia coli	181806
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg8	Escherichia coli	188055
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg9	Escherichia coli	172187
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg10	Escherichia coli	156328
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg11	Salmonella enterica	193360
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg12	Escherichia coli	150676
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg13	Salmonella enterica	142808
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg14	Salmonella enterica	139144
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg15	Salmonella enterica	216354
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg16	Salmonella enterica	147007
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg17	Escherichia coli	118748
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg18	Escherichia coli	113185
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg19	Escherichia coli	109730
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg20	Salmonella enterica	110960
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg21	Salmonella enterica	185962
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg22	Escherichia coli	101160
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg23	Salmonella enterica	97706
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg24	Escherichia coli	146890
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg25	Escherichia coli	93923
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg26	Escherichia coli	88030
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg27	Salmonella enterica	84390
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg28	Escherichia coli	82900
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg29	Saccharomyces cerevisiae	80210
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg30	Salmonella enterica	76720
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg31	Salmonella enterica	77405
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg32	Salmonella enterica	133475
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg33	Escherichia coli	65161
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg34	Salmonella enterica	62536
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg35	Salmonella enterica	75201
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg36	Lactobacillus fermentum	82567
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg37	Escherichia coli	52784
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg38	Salmonella enterica	49345
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg39	Escherichia coli	45221
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg40	Escherichia coli	44518
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg41	Escherichia coli	42259
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg42	Salmonella enterica	38359
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg43	Escherichia coli	39294
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg44	Escherichia coli	39603
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg45	Escherichia coli	34534
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg46	Escherichia coli	69415
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg47	Salmonella enterica	36051
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg48	Escherichia coli	34485
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg49	Escherichia coli	56859
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg50	Salmonella enterica	31601
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg51	Escherichia coli	30892
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg52	Escherichia coli	29110
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg53	Escherichia coli	28468
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg54	Escherichia coli	41973
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg55	Escherichia coli	20690
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg56	Escherichia coli	18766
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg57	Escherichia coli	16862
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg58	Escherichia coli	17259
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg59	Escherichia coli	17253
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg60	Lactobacillus fermentum	15609
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg61	Escherichia coli	34615
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg62	Escherichia coli	14809
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg63	Saccharomyces cerevisiae	14570
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg64	Salmonella enterica	17110
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg65	Enterococcus faecalis	12399
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg66	Enterococcus faecalis	13133
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg67	Escherichia coli	11782
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg68	Cryptococcus neoformans	17228
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg69	Escherichia coli	11579
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg70	Escherichia coli	15534
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg71	Escherichia coli	10622
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg72	Escherichia coli	14559
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg73	Salmonella enterica	9262
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg74	Escherichia coli	8474
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg75	Saccharomyces cerevisiae	8258
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg76	Enterococcus faecalis	7272
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg77	Salmonella enterica	6134
Zymo-GridION-EVEN-BB-SN-L4000-e20	Zymo	GridION	EVEN	BB	SN	L4000	e20	ctg78	Cryptococcus neoformans	13719
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg1	Pseudomonas aeruginosa	6770102
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg2	Salmonella enterica	1287220
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg3	Escherichia coli	277060
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg4	Salmonella enterica	215083
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg5	Salmonella enterica	238204
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg6	Escherichia coli	181806
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg7	Escherichia coli	185722
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg8	Escherichia coli	172187
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg9	Escherichia coli	156330
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg10	Salmonella enterica	193360
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg11	Escherichia coli	150676
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg12	Salmonella enterica	142808
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg13	Salmonella enterica	139144
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg14	Salmonella enterica	221501
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg15	Salmonella enterica	147007
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg16	Escherichia coli	118748
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg17	Escherichia coli	113185
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg18	Escherichia coli	109730
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg19	Salmonella enterica	229545
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg20	Salmonella enterica	185953
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg21	Escherichia coli	101160
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg22	Salmonella enterica	100988
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg23	Salmonella enterica	97706
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg24	Escherichia coli	146890
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg25	Escherichia coli	93923
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg26	Escherichia coli	88030
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg27	Salmonella enterica	84390
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg28	Escherichia coli	82900
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg29	Saccharomyces cerevisiae	80210
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg30	Salmonella enterica	96430
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg31	Salmonella enterica	77405
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg32	Salmonella enterica	65899
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg33	Escherichia coli	65161
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg34	Salmonella enterica	62536
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg35	Salmonella enterica	75201
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg36	Salmonella enterica	60425
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg37	Lactobacillus fermentum	82567
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg38	Escherichia coli	52784
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg39	Salmonella enterica	49345
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg40	Escherichia coli	45221
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg41	Escherichia coli	44518
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg42	Escherichia coli	42259
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg43	Salmonella enterica	38359
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg44	Escherichia coli	39294
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg45	Escherichia coli	39603
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg46	Escherichia coli	34534
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg47	Escherichia coli	69415
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg48	Salmonella enterica	37025
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg49	Escherichia coli	36126
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg50	Salmonella enterica	36051
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg51	Escherichia coli	34485
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg52	Escherichia coli	56859
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg53	Salmonella enterica	31601
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg54	Escherichia coli	30892
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg55	Escherichia coli	29110
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg56	Escherichia coli	28468
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg57	Escherichia coli	41973
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg58	Escherichia coli	20690
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg59	Escherichia coli	18766
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg60	Escherichia coli	16862
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg61	Escherichia coli	17259
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg62	Escherichia coli	17253
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg63	Escherichia coli	34615
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg64	Lactobacillus fermentum	15609
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg65	Escherichia coli	14809
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg66	Saccharomyces cerevisiae	13781
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg67	Salmonella enterica	17110
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg68	Enterococcus faecalis	12399
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg69	Enterococcus faecalis	13133
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg70	Escherichia coli	11782
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg71	Cryptococcus neoformans	17228
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg72	Escherichia coli	11579
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg73	Escherichia coli	15534
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg74	Escherichia coli	10622
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg75	Escherichia coli	14559
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg76	Salmonella enterica	9262
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg77	Saccharomyces cerevisiae	7659
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg78	Enterococcus faecalis	7272
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg79	Salmonella enterica	6134
Zymo-GridION-EVEN-BB-SN-L4000-e22	Zymo	GridION	EVEN	BB	SN	L4000	e22	ctg80	Cryptococcus neoformans	13719
Zymo-GridION-EVEN-BB-SN-L4000-e24	Zymo	GridION	EVEN	BB	SN	L4000	e24	ctg1	Pseudomonas aeruginosa	6770141
Zymo-GridION-EVEN-BB-SN-L4000-e24	Zymo	GridION	EVEN	BB	SN	L4000	e24	ctg2	Salmonella enterica	1287220
Zymo-GridION-EVEN-BB-SN-L4000-e24	Zymo	GridION	EVEN	BB	SN	L4000	e24	ctg3	Escherichia coli	277055
Zymo-GridION-EVEN-BB-SN-L4000-e24	Zymo	GridION	EVEN	BB	SN	L4000	e24	ctg4	Salmonella enterica	215083
Zymo-GridION-EVEN-BB-SN-L4000-e24	Zymo	GridION	EVEN	BB	SN	L4000	e24	ctg5	Salmonella enterica	238204
Zymo-GridION-EVEN-BB-SN-L4000-e24	Zymo	GridION	EVEN	BB	SN	L4000	e24	ctg6	Escherichia coli	181806
Zymo-GridION-EVEN-BB-SN-L4000-e24	Zymo	GridION	EVEN	BB	SN	L4000	e24	ctg7	Salmonella enterica	183012
Zymo-GridION-EVEN-BB-SN-L4000-e24	Zymo	GridION	EVEN	BB	SN	L4000	e24	ctg8	Escherichia coli	185722
Zymo-GridION-EVEN-BB-SN-L4000-e24	Zymo	GridION	EVEN	BB	SN	L4000	e24	ctg9	Escherichia coli	172187
Zymo-GridION-EVEN-BB-SN-L4000-e24	Zymo	GridION	EVEN	BB	SN	L4000	e24	ctg10	Escherichia coli	154851
Zymo-GridION-EVEN-BB-SN-L4000-e24	Zymo	GridION	EVEN	BB	SN	L4000	e24	ctg11	Escherichia coli	150676
Zymo-GridION-EVEN-BB-SN-L4000-e24	Zymo	GridION	EVEN	BB	SN	L4000	e24	ctg12	Salmonella enterica	142804
Zymo-GridION-EVEN-BB-SN-L4000-e24	Zymo	GridION	EVEN	BB	SN	L4000	e24	ctg13	Salmonella enterica	139144
Zymo-GridION-EVEN-BB-SN-L4000-e24	Zymo	GridION	EVEN	BB	SN	L4000	e24	ctg14	Salmonella enterica	147007
Zymo-GridION-EVEN-BB-SN-L4000-e24	Zymo	GridION	EVEN	BB	SN	L4000	e24	ctg15	Salmonella enterica	212583
Zymo-GridION-EVEN-BB-SN-L4000-e24	Zymo	GridION	EVEN	BB	SN	L4000	e24	ctg16	Escherichia coli	118748
Zymo-GridION-EVEN-BB-SN-L4000-e24	Zymo	GridION	EVEN	BB	SN	L4000	e24	ctg17	Escherichia coli	113185
Zymo-GridION-EVEN-BB-SN-L4000-e24	Zymo	GridION	EVEN	BB	SN	L4000	e24	ctg18	Escherichia coli	109730
Zymo-GridION-EVEN-BB-SN-L4000-e24	Zymo	GridION	EVEN	BB	SN	L4000	e24	ctg19	Salmonella enterica	229520
Zymo-GridION-EVEN-BB-SN-L4000-e24	Zymo	GridION	EVEN	BB	SN	L4000	e24	ctg20	Salmonella enterica	185953
Zymo-GridION-EVEN-BB-SN-L4000-e24	Zymo	GridION	EVEN	BB	SN	L4000	e24	ctg21	Escherichia coli	101160
Zymo-GridION-EVEN-BB-SN-L4000-e24	Zymo	GridION	EVEN	BB	SN	L4000	e24	ctg22	Salmonella enterica	100988
Zymo-GridION-EVEN-BB-SN-L4000-e24	Zymo	GridION	EVEN	BB	SN	L4000	e24	ctg23	Salmonella enterica	97684
Zymo-GridION-EVEN-BB-SN-L4000-e24	Zymo	GridION	EVEN	BB	SN	L4000	e24	ctg24	Escherichia coli	93923
Zymo-GridION-EVEN-BB-SN-L4000-e24	Zymo	GridION	EVEN	BB	SN	L4000	e24	ctg25	Escherichia coli	146890
Zymo-GridION-EVEN-BB-SN-L4000-e24	Zymo	GridION	EVEN	BB	SN	L4000	e24	ctg26	Escherichia coli	88030
Zymo-GridION-EVEN-BB-SN-L4000-e24	Zymo	GridION	EVEN	BB	SN	L4000	e24	ctg27	Salmonella enterica	84390
Zymo-GridION-EVEN-BB-SN-L4000-e24	Zymo	GridION	EVEN	BB	SN	L4000	e24	ctg28	Escherichia coli	82900
Zymo-GridION-EVEN-BB-SN-L4000-e24	Zymo	GridION	EVEN	BB	SN	L4000	e24	ctg29	Saccharomyces cerevisiae	80210
Zymo-GridION-EVEN-BB-SN-L4000-e24	Zymo	GridION	EVEN	BB	SN	L4000	e24	ctg30	Salmonella enterica	96430
Zymo-GridION-EVEN-BB-SN-L4000-e24	Zymo	GridION	EVEN	BB	SN	L4000	e24	ctg31	Salmonella enterica	77405
Zymo-GridION-EVEN-BB-SN-L4000-e24	Zymo	GridION	EVEN	BB	SN	L4000	e24	ctg32	Salmonella enterica	65899
Zymo-GridION-EVEN-BB-SN-L4000-e24	Zymo	GridION	EVEN	BB	SN	L4000	e24	ctg33	Escherichia coli	65161
